Date,Open,High,Low,Close,Volume
22.05.2025 18:10:00,"283,5","287,5","278,25","284,25",49323964
23.05.2025 18:10:00,"283,5","286,25","279,75","279,75",35288228
26.05.2025 18:10:00,"282,5","282,75","279,25",280,25342423
27.05.2025 18:10:00,"280,5",283,275,275,26579753
28.05.2025 18:10:00,"275,5",279,"274,5","276,5",21458274
29.05.2025 18:10:00,"278,75",281,"277,25","278,5",24116391
30.05.2025 18:10:00,279,"280,25",273,"273,25",24838082
02.06.2025 18:10:00,"272,5","276,5",272,"275,75",23231977
03.06.2025 18:10:00,278,"284,25","277,75","283,75",22246363
04.06.2025 18:10:00,"283,25","287,5","281,75",287,21146096
05.06.2025 12:40:00,"285,75",287,"284,75","286,5",5311968
10.06.2025 18:10:00,289,"293,25",289,291,28557448
11.06.2025 18:10:00,291,292,"289,25","290,5",21086678
12.06.2025 18:10:00,287,"287,25",278,"278,75",34285321
13.06.2025 18:10:00,"262,5","266,5","258,5","263,75",37717566
16.06.2025 18:10:00,"263,5","268,25","259,5","265,25",28020896
17.06.2025 18:10:00,"265,25",266,"261,5","261,75",21056327
18.06.2025 18:10:00,"260,25","260,75",256,"257,25",27511803
19.06.2025 18:10:00,258,"259,5",252,252,20781123
20.06.2025 18:10:00,"257,25","258,5",254,"256,75",19876258
23.06.2025 18:10:00,253,254,"249,2",253,27919468
24.06.2025 18:10:00,270,"275,75",265,"274,5",60708109
25.06.2025 18:10:00,"275,5","275,75","270,5","271,5",23663253
26.06.2025 18:10:00,"271,75","272,75",265,"265,25",17081008
27.06.2025 18:10:00,"265,25","269,75","263,25","267,75",25137482
30.06.2025 18:10:00,"269,25",284,"268,5","283,5",60838790
01.07.2025 18:10:00,"284,25","292,5","282,75","290,5",37385296
02.07.2025 18:10:00,"290,75",296,"288,5",291,36959749
03.07.2025 18:10:00,295,"295,75",291,"291,5",24795522
04.07.2025 18:10:00,"292,25","295,25","291,25","292,75",22878532
07.07.2025 18:10:00,"288,5","291,25","286,5","287,5",22479863
08.07.2025 18:10:00,"289,25","291,25",279,"280,5",30031285
09.07.2025 18:10:00,"281,5","287,5","281,25","286,75",23296990
10.07.2025 18:10:00,"289,5","293,25","289,25",291,34795243
11.07.2025 18:10:00,296,297,"290,75",293,34145288
14.07.2025 18:10:00,"293,25","295,25","290,75",291,32569360
16.07.2025 18:10:00,291,"293,25","280,5",285,40611252
