Date,Open,High,Low,Close,Volume
28.08.2024 18:10:00,"56,2","57,55","56,05","57,1",24028719
29.08.2024 18:10:00,"57,1","58,95","56,2","58,4",32734135
02.09.2024 18:10:00,"58,4","59,95","58,4","59,25",29417709
03.09.2024 18:10:00,"59,25","59,45","57,55","57,65",23944935
04.09.2024 18:10:00,"57,1","57,35","55,85","56,8",21959468
05.09.2024 18:10:00,"56,95","58,1","56,7","57,5",30715782
06.09.2024 18:10:00,"57,25","58,15","57,1","57,35",16075510
09.09.2024 18:10:00,"57,15","57,45",56,56,17754464
10.09.2024 18:10:00,"56,15","57,3","56,1","56,45",28094519
11.09.2024 18:10:00,"56,95","57,2","54,75","54,9",37445725
12.09.2024 18:10:00,"55,4","56,1","54,1","55,95",29329975
13.09.2024 18:10:00,"56,05","58,7","55,55","58,35",26844490
16.09.2024 18:10:00,"58,3","58,55","57,15","57,35",16299253
17.09.2024 18:10:00,"57,6","58,5","57,55","58,1",17527220
18.09.2024 18:10:00,"57,9","58,55","57,65","57,75",23483211
19.09.2024 18:10:00,"58,3","58,75","57,8","58,65",36242935
20.09.2024 18:10:00,"58,8","59,4","58,35","59,2",31901880
23.09.2024 18:10:00,"59,6","60,05",59,"59,3",35309263
24.09.2024 18:10:00,"59,4","63,8","59,4","62,45",78142361
25.09.2024 18:10:00,"62,2","62,85","61,15","61,15",30400995
26.09.2024 18:10:00,"61,4","61,6","58,9","59,25",37548400
27.09.2024 18:10:00,"59,3","59,85","58,5","59,25",28656470
30.09.2024 18:10:00,59,"59,85","58,8","59,25",27972735
01.10.2024 18:10:00,"59,35","59,8","57,1","58,4",37759264
02.10.2024 18:10:00,"58,45","59,85","56,2","56,2",46633981
03.10.2024 18:10:00,"56,35","58,6","55,85","57,8",42269757
04.10.2024 18:10:00,"57,65","61,55","57,05","61,15",39808119
07.10.2024 18:10:00,"61,6","61,6","58,55",59,27616198
08.10.2024 18:10:00,"58,75",59,"57,65","58,15",29016706
09.10.2024 18:10:00,"58,05","58,85","57,55","58,75",24880481
10.10.2024 18:10:00,"58,75",59,"56,45","56,7",22562691
11.10.2024 18:10:00,"56,7","57,85","55,65","56,1",29313295
14.10.2024 18:10:00,"56,25","57,45",55,"55,35",42077682
15.10.2024 18:10:00,"55,4","56,6","54,7",56,35292948
16.10.2024 18:10:00,"56,75","57,15","55,85","57,05",27564873
17.10.2024 18:10:00,"56,8","58,95","56,8","58,25",28678178
18.10.2024 18:10:00,"59,1","60,65","58,9","59,35",34854332
21.10.2024 18:10:00,"59,1","59,5","57,3","57,6",24244193
22.10.2024 18:10:00,"57,7","58,9",57,"58,35",29023761
23.10.2024 18:10:00,"58,25","61,55","57,35",61,65759516
24.10.2024 18:10:00,"60,25","61,3","60,25","60,85",34359414
25.10.2024 18:10:00,"60,4","61,25","59,8","60,85",28316140
28.10.2024 12:40:00,"60,4","60,9","60,2","60,2",7089169
30.10.2024 18:10:00,"60,25",62,"60,05","61,5",39535478
31.10.2024 18:10:00,"61,25","62,65","60,65","60,85",32641509
01.11.2024 18:10:00,61,"64,3",61,"63,85",44140353
04.11.2024 18:10:00,"64,5","65,4","62,95","63,5",48800889
05.11.2024 18:10:00,"64,35","66,8","63,65","65,15",54259395
06.11.2024 18:10:00,"64,95","65,7","62,95","63,55",40269872
07.11.2024 18:10:00,"63,75","65,35","63,65","65,35",30815245
08.11.2024 18:10:00,"65,05","66,35","64,8","65,25",35606906
11.11.2024 18:10:00,"65,4","66,5","64,9","65,8",34627082
12.11.2024 18:10:00,"65,85","67,3","65,7",66,38586169
13.11.2024 18:10:00,66,"68,2","65,75",68,56324521
14.11.2024 18:10:00,"68,3","69,1","67,4","68,35",36258173
15.11.2024 18:10:00,"68,7","69,7","67,45","67,7",31127041
18.11.2024 18:10:00,"67,7","67,9","66,5","67,45",25156586
19.11.2024 18:10:00,"67,45","68,4","66,5","67,9",39450126
20.11.2024 18:10:00,"67,5","68,1","65,4",66,25645008
21.11.2024 18:10:00,"65,5","68,15","64,9","68,05",27754435
22.11.2024 18:10:00,"67,8","69,3","67,8","68,5",37108888
25.11.2024 18:10:00,"68,7","69,55","68,1",69,35049758
26.11.2024 18:10:00,"69,05","69,45","67,4","67,55",24455130
27.11.2024 18:10:00,"67,7","68,7","67,4","68,4",27601257
28.11.2024 18:10:00,"68,4","70,15","68,4","70,15",28599089
29.11.2024 18:10:00,"69,9","71,8",69,"69,45",36825237
02.12.2024 18:10:00,"69,45","70,35","69,3","70,2",21238229
03.12.2024 18:10:00,"70,2","70,9","69,75","70,2",25353035
04.12.2024 18:10:00,"70,45","71,4","69,9","70,3",30704942
05.12.2024 18:10:00,"70,35","71,25","70,05",71,23510896
06.12.2024 18:10:00,"71,3","71,65","70,6","71,2",23089633
09.12.2024 18:10:00,71,"71,35","69,5","71,25",36646944
10.12.2024 18:10:00,"71,2","71,65",70,71,28454917
11.12.2024 18:10:00,71,"71,3","68,85","69,3",29563072
12.12.2024 18:10:00,"69,5","70,6",69,"69,2",21842593
13.12.2024 18:10:00,69,"69,3","68,25","69,2",13791857
